what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676472213
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676472338
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676481963
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676482041
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1400676482961
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1400676483289
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1400676483429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676484396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676486705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676488998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676490511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676490823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676510323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676547356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676547356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676547450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676590926
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676592658
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676592751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676595169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676596152
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676596214
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676596308
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676621813
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676623155
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676623997
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676634698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676635946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676637116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676637896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676694632
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676761180
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676762163
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676786623
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676787621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676827073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676827088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676827229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676828898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676830021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676830037
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676830161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676833656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676902700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676906147
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676912621
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676919235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676931138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400676931980
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676932042
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676939468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676944647
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676949951
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1400676960309
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1400676960340
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676965379
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676975097
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676976798
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676980058
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676982788
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676984613
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400676998029
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400677000182
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400677004565
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400677005673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677007248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677009884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400677011476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677012349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677014003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677014861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677138441
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400677141561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677239885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677266654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677277527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677278666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677323646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677323646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677323740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677660932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677869104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677869119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677869229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677902127
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677972932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677972932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677973041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400677977877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400678591257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400678780217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679007384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679191060
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400679200366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679341112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679341128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679341268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679791490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679981097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679981097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400679981206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680003778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680011012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680011027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680011168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680012368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680013880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680013880
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680014051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680020599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680032010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680032010
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680032119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680091029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680161662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680161662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680161755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680164561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680189348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680191966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680228569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680228585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680228709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680498848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680500484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680500484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680500640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680502293
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680504226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680504226
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680504444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680506517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680508980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680508980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680509074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680737902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680740926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680740942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680741020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680743763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680743872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680744870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680744917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680746039
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400680746444
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1400680748206
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1400680748315
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1400680748315
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1400680748315
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1400680748346
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1400680748377
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1400680748424
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1400680748689
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1400680748689
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1400680748736
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1400680748736
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1400680749905
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1400680749921
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1400680749936
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1400680749952
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1400681006871
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1400681006871
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1400681006871
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1400681006871
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1400681006871
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1400681006887
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1400681006887
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1400681006887
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1400681006887
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1400681006887
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1400681006887
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1400681006887
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1400681006887
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1400681006887
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1400681006887
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1400681006887
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1400681006887
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1400681006887
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1400681006887
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1400681006887
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1400681006902
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1400681006902
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1400681006902
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1400681006902
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1400681006902
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1400681006902
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1400681006902
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1400681006918
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1400681006918
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1400681006918
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1400681006918
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1400681006918
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1400681006918
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1400681006918
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1400681006918
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1400681006918
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1400681006933
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1400681006933
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1400681006933
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1400681006933
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1400681006933
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1400681006933
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1400681006933
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1400681006933
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1400681006949
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1400681006949
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1400681006949
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1400681006949
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1400681006949
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1400681006949
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1400681006964
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1400681006964
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1400681006964
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1400681006980
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1400681006980
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1400681006980
