what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1401210020346
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1401210020346
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1401210020346
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1401210020346
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1401210020346
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1401210020346
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1401210020346
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1401210020346
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1401210020346
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1401210020346
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1401210020346
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1401210020346
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1401210020346
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1401210020346
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1401210020346
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1401210020346
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1401210020346
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1401210020346
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1401210020361
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1401210020361
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1401210020361
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1401210020361
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1401210020361
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1401210020361
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1401210020361
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1401210020361
os,sysinfo,,,"win32",1401210020361
arch,sysinfo,,,"x86",1401210020361
ws,sysinfo,,,"win32",1401210020361
locale,sysinfo,,,"en_US",1401210020361
processors,sysinfo,,,"2",1401210020361
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1401210020361
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1401210020361
java.specification.name,sysinfo,,,"Java Platform API Specification",1401210020361
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401210020361
java.specification.version,sysinfo,,,"1.6",1401210020361
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401210020361
java.version,sysinfo,,,"1.6.0_35",1401210020361
java.vm.info,sysinfo,,,"mixed mode, sharing",1401210020361
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401210020361
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401210020361
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401210020361
java.vm.specification.version,sysinfo,,,"1.0",1401210020361
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401210020361
java.vm.version,sysinfo,,,"20.10-b01",1401210020361
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1401210020798
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1401210020829
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1401210020876
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1401210021374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210021686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210048962
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210051564
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210051705
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210053279
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210053357
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210057082
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210057175
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210058485
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210058563
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210060106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210060838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210061976
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210062038
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210062163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210068647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210408858
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210410292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210421763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210423945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210434777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210435120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210435120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210435214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210460214
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1401210465357
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1401210465934
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401210466214
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210468490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401210472371
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210514593
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1401210523664
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401210524288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401210526065
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1401210556972
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1401210557315
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1401210557439
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210557813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210559076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210579992
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210581192
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210581270
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210587271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210591479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210651064
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210676423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210689157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210729010
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210731628
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210734013
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210761943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210766011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210768224
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210773181
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210774085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210775347
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210776828
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210778698
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210781940
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210782641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210787380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210791884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210795656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210796622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210797807
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210803464
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1401210810307
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1401210810353
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210823071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210827436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210828745
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210831379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210833389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210834730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210852501
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210854387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210856865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210858081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210858736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210860575
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210861401
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210865329
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210866139
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210870519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210871703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210872748
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210874135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210874571
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210874602
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210875350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210877813
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210877844
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210879387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210894958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210896049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210896953
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210900460
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210903592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210904496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210905541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210905728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210907395
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210908284
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210912991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210914113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210916638
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210918648
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210921999
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210925491
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210926395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210932567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210932567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210932707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210966310
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1401210966326
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210971532
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210972514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210985637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401210986603
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401210989752
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401210996189
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1401211005681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1401211011292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401211014970
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211032644
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211033689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211034873
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401211036011
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211047778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211052953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211054184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211090063
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211090094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211092370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211094162
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211095238
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211286743
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211289658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211291466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211305337
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211307831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211316076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211316855
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211320019
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211329339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211337101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211338146
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401211340063
